index,start,end,label,file name,missing queen,queen,active day,swarming,duration
1992,0.0,6.94,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,6.94
1993,6.95,14.6,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,7.6499999999999995
1994,14.61,59.07,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,44.46
1995,59.08,61.5,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,2.4200000000000017
1996,61.51,112.49,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,50.98
1997,112.5,116.66,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,4.159999999999997
1998,116.67,119.13,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,2.4599999999999937
1999,119.14,158.24,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,39.10000000000001
2000,158.25,184.18,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,25.930000000000007
2001,184.19,216.87,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,32.68000000000001
2002,216.88,258.68,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,41.80000000000001
2003,258.69,277.34,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,18.649999999999977
2004,277.35,287.24,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,9.889999999999986
2005,287.25,291.09,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,3.839999999999975
2006,291.1,301.93,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,10.829999999999984
2007,301.94,335.48,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,33.54000000000002
2008,335.49,350.55,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,15.060000000000002
2009,350.56,360.7,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,10.139999999999986
2010,360.71,443.93,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,83.22000000000003
2011,443.94,453.15,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,9.20999999999998
2012,453.16,455.25,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,2.089999999999975
2013,455.26,457.95,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,2.6899999999999977
2014,457.96,580.84,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,122.88000000000005
2015,580.85,592.11,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_20_00,True,False,False,False,11.259999999999991
2018,0.0,6.74,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,6.74
2019,6.75,11.35,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,4.6
2020,11.36,15.82,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,4.460000000000001
2021,15.83,20.51,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,4.6800000000000015
2022,20.52,23.51,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,2.990000000000002
2023,23.52,25.48,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,1.9600000000000009
2024,25.49,60.83,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,35.34
2025,60.84,71.1,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,10.259999999999991
2026,71.11,140.72,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,69.61
2027,140.73,147.56,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,6.8300000000000125
2028,147.57,234.42,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,86.85
2029,234.43,245.03,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,10.599999999999994
2030,245.04,285.05,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,40.01000000000002
2031,285.06,297.08,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,12.019999999999982
2032,297.09,319.4,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,22.310000000000002
2033,319.41,336.88,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,17.46999999999997
2034,336.89,338.16,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,1.2700000000000387
2035,338.17,369.91,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,31.74000000000001
2036,369.92,389.45,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,19.529999999999973
2037,389.46,422.24,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,32.78000000000003
2038,422.25,452.72,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,30.470000000000027
2039,452.73,481.14,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,28.409999999999968
2040,481.15,488.75,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,7.600000000000023
2041,488.76,501.2,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,12.439999999999998
2042,501.21,589.79,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_30_00,True,False,False,False,88.57999999999998
2045,0.0,1.1,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,1.1
2046,1.11,3.09,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,1.9799999999999998
2047,3.1,44.78,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,41.68
2048,44.79,49.13,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,4.340000000000003
2049,49.14,82.07,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,32.92999999999999
2050,82.08,94.18,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,12.100000000000009
2051,94.19,106.48,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,12.290000000000006
2052,106.49,123.44,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,16.950000000000003
2053,123.45,189.0,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,65.55
2054,189.01,193.77,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,4.760000000000019
2055,193.78,209.41,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,15.629999999999995
2056,209.42,213.16,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,3.740000000000009
2057,213.17,227.89,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,14.719999999999999
2058,227.9,230.16,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,2.259999999999991
2059,230.17,234.28,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,4.110000000000014
2060,234.29,235.75,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,1.460000000000008
2061,235.76,278.17,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,42.410000000000025
2062,278.18,288.81,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,10.629999999999995
2063,288.82,301.13,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,12.310000000000002
2064,301.14,303.9,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,2.759999999999991
2065,303.91,314.81,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,10.899999999999977
2066,314.82,315.77,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,0.9499999999999886
2067,315.78,381.1,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,65.32000000000005
2068,381.11,382.76,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,1.6499999999999773
2069,382.77,403.95,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,21.180000000000007
2070,403.96,409.55,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,5.590000000000032
2071,409.56,413.35,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,3.7900000000000205
2072,413.36,414.78,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,1.419999999999959
2073,414.79,420.87,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,6.079999999999984
2074,420.88,427.69,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,6.810000000000002
2075,427.7,457.21,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,29.50999999999999
2076,457.22,463.45,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,6.229999999999961
2077,463.46,517.66,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,54.19999999999999
2078,517.67,522.22,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,4.550000000000068
2079,522.23,543.82,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,21.590000000000032
2080,543.83,580.52,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,36.68999999999994
2083,0.0,32.5,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,32.5
2084,32.51,38.2,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,5.690000000000005
2085,38.21,115.6,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,77.38999999999999
2086,115.61,123.74,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,8.129999999999995
2087,123.75,128.09,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.340000000000003
2088,128.1,137.49,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,9.390000000000015
2089,137.5,193.34,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,55.84
2090,193.35,198.02,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.670000000000016
2091,198.03,203.98,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,5.949999999999989
2092,203.99,211.51,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,7.519999999999982
2093,211.52,259.57,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,48.04999999999998
2094,259.58,262.66,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,3.080000000000041
2095,262.67,265.07,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.3999999999999773
2096,265.08,269.89,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.810000000000002
2097,269.9,272.57,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.670000000000016
2098,272.58,275.9,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,3.319999999999993
2099,275.91,290.12,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,14.20999999999998
2100,290.13,292.85,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.7200000000000273
2101,292.86,302.73,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,9.870000000000005
2102,302.74,306.25,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,3.509999999999991
2103,306.26,308.72,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.4600000000000364
2104,308.73,310.4,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,1.669999999999959
2105,310.41,312.25,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,1.839999999999975
2106,312.26,316.07,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,3.8100000000000023
2107,316.08,323.05,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,6.970000000000027
2108,323.06,323.94,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,0.8799999999999955
2109,323.95,334.75,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,10.800000000000011
2110,334.76,343.7,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,8.939999999999998
2111,343.71,359.32,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,15.610000000000014
2112,359.33,360.81,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,1.4800000000000182
2113,360.82,379.5,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,18.680000000000007
2114,379.51,391.98,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,12.470000000000027
2115,391.99,396.35,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.360000000000014
2116,396.36,401.03,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.669999999999959
2117,401.04,405.41,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.3700000000000045
2118,405.42,407.58,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.159999999999968
2119,407.59,436.25,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,28.660000000000025
2120,436.26,438.62,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.3600000000000136
2121,438.63,480.16,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,41.53000000000003
2122,480.17,486.16,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,5.990000000000009
2123,486.17,589.79,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,103.61999999999995
2126,0.0,84.09,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,84.09
2127,84.1,89.35,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,5.25
2128,89.36,105.83,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,16.47
2129,105.84,110.74,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,4.8999999999999915
2130,110.75,156.4,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,45.650000000000006
2131,156.41,158.99,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,2.5800000000000125
2132,159.0,169.98,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,10.97999999999999
2133,169.99,170.95,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,0.9599999999999795
2134,170.96,173.84,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,2.8799999999999955
2135,173.85,174.89,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,1.039999999999992
2136,174.9,184.87,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,9.969999999999999
2137,184.88,187.78,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,2.9000000000000057
2138,187.79,208.78,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,20.99000000000001
2139,208.79,211.56,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,2.7700000000000102
2140,211.57,218.14,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,6.569999999999993
2141,218.15,218.57,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,0.4199999999999875
2142,218.58,304.15,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,85.56999999999996
2143,304.16,306.32,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,2.159999999999968
2144,306.33,331.41,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,25.08000000000004
2145,331.42,335.71,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,4.289999999999964
2146,335.72,376.9,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,41.17999999999995
2147,376.91,378.25,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,1.339999999999975
2148,378.26,558.62,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,180.36
2149,558.63,560.44,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,1.8100000000000591
2150,560.45,563.7,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,3.25
2151,563.71,565.24,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,1.5299999999999727
2152,565.25,585.14,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,19.889999999999986
2155,0.0,13.99,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,13.99
2156,14.0,20.99,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,6.989999999999998
2157,21.0,32.87,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,11.869999999999997
2158,32.88,55.03,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,22.15
2159,55.04,62.22,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,7.18
2160,62.23,90.09,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,27.860000000000007
2161,90.1,113.49,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,23.39
2162,113.5,125.95,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,12.450000000000003
2163,125.96,156.59,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,30.63000000000001
2164,156.6,179.82,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,23.22
2165,179.83,202.1,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,22.269999999999982
2166,202.11,253.0,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,50.889999999999986
2167,253.01,287.92,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,34.910000000000025
2168,287.93,293.69,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,5.759999999999991
2169,293.7,305.19,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,11.490000000000009
2170,305.2,309.29,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,4.090000000000032
2171,309.3,335.1,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,25.80000000000001
2172,335.11,344.4,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,9.289999999999964
2173,344.41,364.64,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,20.22999999999996
2174,364.65,407.93,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,43.28000000000003
2175,407.94,448.04,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,40.10000000000002
2176,448.05,467.93,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,19.879999999999995
2177,467.94,483.34,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,15.399999999999977
2178,483.35,488.92,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,5.569999999999993
2179,488.93,499.87,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,10.939999999999998
2180,499.88,510.1,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,10.220000000000027
2181,510.11,537.76,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,27.649999999999977
2182,537.77,572.14,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,34.370000000000005
2183,572.15,592.11,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,True,False,False,19.960000000000036
2186,0.0,3.24,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,3.24
2187,3.25,10.08,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,6.83
2188,10.09,11.45,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,1.3599999999999994
2189,11.46,23.16,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,11.7
2190,23.17,29.0,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,5.829999999999998
2191,29.01,31.05,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,2.039999999999999
2192,31.06,73.3,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,42.239999999999995
2193,73.31,78.75,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,5.439999999999998
2194,78.76,88.25,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,9.489999999999995
2195,88.26,93.7,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,5.439999999999998
2196,93.71,100.85,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,7.140000000000001
2197,100.86,112.31,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,11.450000000000003
2198,112.32,130.43,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,18.110000000000014
2199,130.44,152.79,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,22.349999999999994
2200,152.8,183.17,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,30.369999999999976
2201,183.18,189.93,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,6.75
2202,189.94,229.9,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,39.96000000000001
2203,229.91,236.09,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,6.180000000000007
2204,236.1,243.72,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,7.6200000000000045
2205,243.73,246.82,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,3.0900000000000034
2206,246.83,261.92,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,15.090000000000003
2207,261.93,300.94,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,39.00999999999999
2208,300.95,332.63,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,31.680000000000007
2209,332.64,338.9,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,6.259999999999991
2210,338.91,359.93,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,21.019999999999982
2211,359.94,374.25,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,14.310000000000002
2212,374.26,390.0,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,15.740000000000009
2213,390.01,399.93,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,9.920000000000016
2214,399.94,411.7,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,11.759999999999991
2215,411.71,426.02,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,14.310000000000002
2216,426.03,444.45,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,18.420000000000016
2217,444.46,450.97,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,6.510000000000048
2218,450.98,459.0,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,8.019999999999982
2219,459.01,459.99,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,0.9800000000000182
2220,460.0,462.98,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,2.980000000000018
2221,462.99,481.04,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,18.05000000000001
2222,481.05,497.04,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,15.990000000000009
2223,497.05,503.95,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,6.899999999999977
2224,503.96,510.04,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,6.080000000000041
2225,510.05,519.96,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,9.910000000000025
2226,519.97,565.95,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,45.98000000000002
2227,565.96,577.1,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,True,False,False,11.139999999999986
