start,end,label,file name,missing queen,queen,active day,swarming,duration
44.79,49.13,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,4.340000000000003
49.14,82.07,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,32.92999999999999
82.08,94.18,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,12.100000000000009
94.19,106.48,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,12.290000000000006
106.49,123.44,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,16.950000000000003
123.45,189.0,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,65.55
189.01,193.77,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,4.760000000000019
193.78,209.41,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,15.629999999999995
209.42,213.16,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,3.740000000000009
213.17,227.89,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,14.719999999999999
227.9,230.16,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,2.259999999999991
230.17,234.28,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,4.110000000000014
234.29,235.75,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,1.460000000000008
235.76,278.17,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,42.410000000000025
278.18,288.81,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,10.629999999999995
288.82,301.13,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,12.310000000000002
301.14,303.9,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,2.759999999999991
303.91,314.81,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,10.899999999999977
314.82,315.77,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,0.9499999999999886
315.78,381.1,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,65.32000000000005
381.11,382.76,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,1.6499999999999773
382.77,403.95,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,21.180000000000007
403.96,409.55,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,5.590000000000032
409.56,413.35,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,3.7900000000000205
413.36,414.78,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,1.419999999999959
414.79,420.87,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,6.079999999999984
420.88,427.69,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,6.810000000000002
427.7,457.21,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,29.50999999999999
457.22,463.45,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,6.229999999999961
463.46,517.66,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,54.19999999999999
517.67,522.22,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,4.550000000000068
522.23,543.82,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,21.590000000000032
543.83,580.52,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_40_00,True,False,False,False,36.68999999999994
0.0,32.5,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,32.5
32.51,38.2,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,5.690000000000005
38.21,115.6,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,77.38999999999999
115.61,123.74,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,8.129999999999995
123.75,128.09,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.340000000000003
128.1,137.49,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,9.390000000000015
137.5,193.34,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,55.84
193.35,198.02,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.670000000000016
198.03,203.98,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,5.949999999999989
203.99,211.51,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,7.519999999999982
211.52,259.57,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,48.04999999999998
259.58,262.66,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,3.080000000000041
262.67,265.07,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.3999999999999773
265.08,269.89,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.810000000000002
269.9,272.57,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.670000000000016
272.58,275.9,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,3.319999999999993
275.91,290.12,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,14.20999999999998
290.13,292.85,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.7200000000000273
292.86,302.73,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,9.870000000000005
302.74,306.25,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,3.509999999999991
306.26,308.72,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.4600000000000364
308.73,310.4,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,1.669999999999959
310.41,312.25,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,1.839999999999975
312.26,316.07,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,3.8100000000000023
316.08,323.05,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,6.970000000000027
323.06,323.94,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,0.8799999999999955
323.95,334.75,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,10.800000000000011
334.76,343.7,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,8.939999999999998
343.71,359.32,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,15.610000000000014
359.33,360.81,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,1.4800000000000182
360.82,379.5,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,18.680000000000007
379.51,391.98,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,12.470000000000027
391.99,396.35,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.360000000000014
396.36,401.03,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.669999999999959
401.04,405.41,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,4.3700000000000045
405.42,407.58,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.159999999999968
407.59,436.25,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,28.660000000000025
436.26,438.62,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,2.3600000000000136
438.63,480.16,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,41.53000000000003
480.17,486.16,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,5.990000000000009
486.17,589.79,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___06_50_00,True,False,False,False,103.61999999999995
0.0,84.09,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,84.09
84.1,89.35,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,5.25
89.36,105.83,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,16.47
105.84,110.74,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,4.8999999999999915
110.75,156.4,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,45.650000000000006
156.41,158.99,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,2.5800000000000125
159.0,169.98,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,10.97999999999999
169.99,170.95,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,0.9599999999999795
170.96,173.84,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,2.8799999999999955
173.85,174.89,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,1.039999999999992
174.9,184.87,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,9.969999999999999
184.88,187.78,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,2.9000000000000057
187.79,208.78,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,20.99000000000001
208.79,211.56,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,2.7700000000000102
211.57,218.14,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,6.569999999999993
218.15,218.57,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,0.4199999999999875
218.58,304.15,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,85.56999999999996
304.16,306.32,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,2.159999999999968
306.33,331.41,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,25.08000000000004
331.42,335.71,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,4.289999999999964
335.72,376.9,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,41.17999999999995
376.91,378.25,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,1.339999999999975
378.26,558.62,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,180.36
558.63,560.44,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,1.8100000000000591
560.45,563.7,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,3.25
563.71,565.24,nobee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,1.5299999999999727
565.25,585.14,bee,Hive3_15_07_2017_NO_QueenBee_H3_audio___07_00_00,True,False,False,False,19.889999999999986
0.0,13.99,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,13.99
14.0,20.99,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,6.989999999999998
21.0,32.87,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,11.869999999999997
32.88,55.03,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,22.15
55.04,62.22,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,7.18
62.23,90.09,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,27.860000000000007
90.1,113.49,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,23.39
113.5,125.95,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,12.450000000000003
125.96,156.59,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,30.63000000000001
156.6,179.82,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,23.22
179.83,202.1,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,22.269999999999982
202.11,253.0,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,50.889999999999986
253.01,287.92,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,34.910000000000025
287.93,293.69,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,5.759999999999991
293.7,305.19,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,11.490000000000009
305.2,309.29,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,4.090000000000032
309.3,335.1,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,25.80000000000001
335.11,344.4,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,9.289999999999964
344.41,364.64,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,20.22999999999996
364.65,407.93,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,43.28000000000003
407.94,448.04,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,40.10000000000002
448.05,467.93,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,19.879999999999995
467.94,483.34,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,15.399999999999977
483.35,488.92,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,5.569999999999993
488.93,499.87,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,10.939999999999998
499.88,510.1,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,10.220000000000027
510.11,537.76,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,27.649999999999977
537.77,572.14,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,34.370000000000005
572.15,592.11,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_10_00,False,False,False,False,19.960000000000036
0.0,3.24,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,3.24
3.25,10.08,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,6.83
10.09,11.45,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,1.3599999999999994
11.46,23.16,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,11.7
23.17,29.0,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,5.829999999999998
29.01,31.05,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,2.039999999999999
31.06,73.3,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,42.239999999999995
73.31,78.75,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,5.439999999999998
78.76,88.25,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,9.489999999999995
88.26,93.7,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,5.439999999999998
93.71,100.85,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,7.140000000000001
100.86,112.31,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,11.450000000000003
112.32,130.43,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,18.110000000000014
130.44,152.79,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,22.349999999999994
152.8,183.17,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,30.369999999999976
183.18,189.93,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,6.75
189.94,229.9,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,39.96000000000001
229.91,236.09,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,6.180000000000007
236.1,243.72,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,7.6200000000000045
243.73,246.82,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,3.0900000000000034
246.83,261.92,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,15.090000000000003
261.93,300.94,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,39.00999999999999
300.95,332.63,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,31.680000000000007
332.64,338.9,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,6.259999999999991
338.91,359.93,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,21.019999999999982
359.94,374.25,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,14.310000000000002
374.26,390.0,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,15.740000000000009
390.01,399.93,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,9.920000000000016
399.94,411.7,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,11.759999999999991
411.71,426.02,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,14.310000000000002
426.03,444.45,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,18.420000000000016
444.46,450.97,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,6.510000000000048
450.98,459.0,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,8.019999999999982
459.01,459.99,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,0.9800000000000182
460.0,462.98,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,2.980000000000018
462.99,481.04,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,18.05000000000001
481.05,497.04,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,15.990000000000009
497.05,503.95,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,6.899999999999977
503.96,510.04,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,6.080000000000041
510.05,519.96,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,9.910000000000025
519.97,565.95,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,45.98000000000002
565.96,577.1,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,11.139999999999986
577.11,588.14,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,11.029999999999973
588.15,591.97,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,3.82000000000005
591.98,592.11,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_20_00,False,False,False,False,0.12999999999999545
0.0,49.87,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,49.87
49.88,63.81,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,13.93
63.82,255.6,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,191.78
255.61,263.78,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,8.169999999999959
263.79,279.37,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,15.579999999999984
279.38,314.31,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,34.93000000000001
314.32,346.25,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,31.930000000000007
346.26,355.92,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,9.660000000000025
355.93,380.05,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,24.120000000000005
380.06,388.05,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,7.990000000000009
388.06,408.1,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,20.04000000000002
408.11,415.92,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,7.810000000000002
415.93,433.74,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,17.810000000000002
433.75,472.02,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,38.26999999999998
472.03,483.71,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,11.680000000000007
483.72,490.03,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,6.309999999999945
490.04,501.91,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,11.870000000000005
501.92,508.05,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,6.1299999999999955
508.06,541.48,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,33.420000000000016
541.49,563.59,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,22.100000000000023
563.6,577.33,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,13.730000000000018
577.34,585.14,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,7.7999999999999545
585.15,587.46,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_30_00,False,False,False,False,2.310000000000059
0.0,10.21,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,10.21
10.22,16.53,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,6.3100000000000005
16.54,24.14,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,7.600000000000001
24.15,33.99,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,9.840000000000003
34.0,44.02,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,10.020000000000003
44.03,69.29,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,25.260000000000005
69.3,79.87,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,10.570000000000007
79.88,91.95,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,12.070000000000007
91.96,109.96,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,18.0
109.97,137.46,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,27.49000000000001
137.47,154.54,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,17.069999999999993
154.55,163.28,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,8.72999999999999
163.29,171.45,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,8.159999999999997
171.46,180.56,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,9.099999999999994
180.57,187.24,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,6.670000000000016
187.25,213.81,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,26.560000000000002
213.82,218.07,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,4.25
218.08,286.07,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,67.98999999999998
286.08,293.12,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,7.0400000000000205
293.13,303.53,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,10.399999999999977
303.54,319.87,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,16.329999999999984
319.88,329.54,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,9.660000000000025
329.55,376.34,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,46.789999999999964
376.35,391.95,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,15.599999999999966
391.96,398.26,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,6.300000000000011
398.27,415.73,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,17.460000000000036
415.74,425.75,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,10.009999999999991
425.76,449.35,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,23.590000000000032
449.36,486.12,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,36.75999999999999
486.13,509.72,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,23.590000000000032
509.73,530.15,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,20.41999999999996
530.16,542.05,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,11.889999999999986
542.06,578.18,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_40_00,False,False,False,False,36.120000000000005
0.0,6.68,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_50_00,False,False,False,False,6.68
6.69,47.93,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_50_00,False,False,False,False,41.24
47.94,61.29,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_50_00,False,False,False,False,13.350000000000001
61.3,99.75,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_50_00,False,False,False,False,38.45
99.76,116.18,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_50_00,False,False,False,False,16.42
116.19,124.83,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_50_00,False,False,False,False,8.64
124.84,133.74,bee,Hive3_20_07_2017_QueenBee_H3_audio___06_50_00,False,False,False,False,8.900000000000006
133.75,154.09,nobee,Hive3_20_07_2017_QueenBee_H3_audio___06_50_00,False,False,False,False,20.340000000000003
